order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD237926,ID0241807198,2019-02-26,Bakers,"[('iStream', 1), ('Universe Note', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",8285,91.44,-37.8143442,144.9882747,10,7547.94,Summer,True,0.7801,nice phone for the money i didn't want to spend a lot on a phone and this phone isn't fancy but it seems to do everything i need it to do.it's also a nice size screen.,True
ORD372524,ID2174963240,2019-12-13,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",7245,94.24,-37.8190036,144.9543182,25,5527.99,Summer,True,0.9503,good cellphone this cellphone is good,True
ORD482189,ID6167441049,2019-02-25,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('pearTV', 2)]",23720,94.02,-37.8113243,144.9619041,0,23814.02,Summer,True,1.0523,works great!,True
ORD353542,ID0560997289,2019-05-16,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",7250,64.85,-37.8102573,144.936063,0,7314.85,Autumn,True,1.0046,its not a new phone as describe the phone has a dent and wouldn't even charge! 718 phone customer service was horrible when it comes to return!,False
ORD195193,ID0711782071,2019-07-30,Thompson,"[('Lucent 330S', 1), ('iStream', 1)]",1380,47.1,-37.815779,144.94616299999996,5,1358.1,Winter,False,0.3548,this product is not user friendly much less kid friendly. took them back for olivias.,False
ORD087649,ID1888071616,2019-02-28,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Toshika 750', 1), ('iStream', 2)]",12380,41.3,-37.799115,144.9600818,10,11183.3,Summer,False,1.8941,amazing i love it! such an upgrade from my old phone . legit seller. would reccomend to anyone!,True
ORD149695,ID6167344381,2019-02-26,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('pearTV', 1)]",15250,95.13,-37.8103869,144.9668321,15,13057.63,Summer,True,0.9445,"perfect basic phone this is a phone without all the bells and whistles and that's exactly what i wanted. it is simply a phone that is compact, has decent reception and is quite good at one thing - making and receiving phone calls. i'm very satisfied with it.",True
ORD405652,ID1900213539,2019-04-19,Thompson,"[('Universe Note', 2), ('iStream', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",11800,82.13,-37.805282,144.9617065,25,8932.13,Autumn,True,1.5278,pretty in phone pretty in phone. stroges is not good 16g. because i use all of off. when it updated the storages run out of juice just upgrade to a 64g 4rams.,True
ORD319401,ID0844462096,2019-10-27,Thompson,"[('Toshika 750', 2), ('iStream', 2)]",8940,38.22,-37.8209811,144.9473457,10,8084.22,Spring,False,0.9251,convinced me to switch to alcon from olivia universe excellent product,True
ORD280870,ID0301537535,2019-11-04,Thompson,"[('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 1)]",17025,76.15,-37.8196604,144.9445767,0,17101.15,Spring,False,0.8081,exceeded expectations great value at a low price point,True
ORD235399,ID2204643289,2019-10-26,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",19065,67.6,-37.8040853,144.97747919999995,10,17226.1,Spring,False,1.6943,"two stars the phone couldn't be activated on verizon prepaid, either online or in the store.",False
ORD424630,ID1327098174,2019-06-19,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",17370,74.49,-37.8139832,144.9645678,5,16575.99,Winter,True,0.675,impressed thus far with this phone had to change a few things for us americans but this phone is a beast. lightning fast and overall one of the most user friendly phones i have owned.,True
ORD364425,ID0598401524,2019-02-15,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,70.65,-37.8141787,144.96392269999996,15,11384.15,Summer,False,0.6976,"top notch awesome, great sound. a great buy for my teenaged son.",True
ORD369430,ID0575560984,2019-06-14,Nickolson,"[('iAssist Line', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",8565,79.67,-37.8251136,144.9849581,25,6503.42,Winter,True,1.5369,"rugged phone a good phone, that is very rugged",True
ORD422912,ID2020813831,2019-08-11,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,65.67,-37.81399320000001,144.9601685,0,3375.67,Winter,False,0.9712,good so far so far i love it. the only issue i'm having is a) the sprint logo won't go away. annoying but not a big deal. b) there was some substance in the charging port when i got it. didn't want to charge because of it. but those weren't big deals so 5 stars. will update if anything changes.,True
ORD359275,ID2208129675,2019-01-01,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910,98.72,-37.8038121,144.9580121,0,7008.72,Summer,True,1.3781,"💚💚💚💚💚 love it!!! works fantastic, just a few minor scratches. well worth the price.",True
ORD237757,ID0268533991,2019-07-25,Nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 1), ('Universe Note', 2)]",30695,76.44,-37.8118383,144.9753622,0,30771.44,Winter,True,0.9093,great great,True
ORD130457,ID0030947901,2019-01-08,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",7445,88.81,-37.8105704,145.0006616,10,6789.31,Summer,True,0.4818,"awesome phone we pre ordered.. it felt like forever waiting.. we revived the phones quickly after they were released within a couple days.. they come with all the stuff , charger , ear buds etc.. they do come charged woot awesome phone",True
ORD301414,ID0331164381,2019-03-07,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,70.89,-37.7999471,144.9693825,0,10890.89,Autumn,True,2.0759,"defective product this was not simply a low cost alcon, it is essentially a defective smartphone. it has a glitchy digitizer screen that scrambles and does a bunch of crazy things every time i touch it. so much so i cannot even use it sometimes.",False
ORD086158,ID2173292323,2019-12-02,Nickolson,"[('Alcon 10', 2), ('pearTV', 2)]",30520,74.72,-37.8237895,144.9574481,25,22964.72,Summer,False,1.2112,perfect shape exactly what i was expecting for. in perfect shape. value for money.,True
ORD134255,ID1463547097,2019-10-07,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820,103.62,-37.8189424,145.0023257,10,6241.62,Spring,True,1.1751,"fantastic product, arrived in time and everything was factory ... fantastic product, arrived in time and everything was factory sealed. i wish the battery lasted longer, but that's another story.",True
ORD130792,ID0305912803,2019-04-30,Bakers,"[('iStream', 2), ('Olivia x460', 1)]",1525,66.68,-37.7994685,145.0048879,5,1515.43,Autumn,False,1.4473,"one of the best budget phones out there excellent value for the money, i wanted a cheap phone to host my business chip to replace annold alcon. being an android one helped me decide on this phone over others.",True
ORD205811,ID0247689970,2019-03-25,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('Olivia x460', 1), ('iStream', 2)]",10295,78.01,-37.8178879,144.9706971,0,10373.01,Autumn,True,0.1279,love it the only thing i don't like about it love it the only thing i don't like about it .it has all att and they over ride my phone carrier other then that great phone,True
ORD421545,ID6197664539,2019-01-03,Thompson,"[('pearTV', 1), ('Olivia x460', 2)]",8760,103.14,-37.8088151,144.92585780000005,25,6673.14,Summer,True,1.9142,"how to merge address books when i start a new phone ? i like a pen , and a legacy phone jack. i don't like your phone cases , because they are not convenient for daily use.",True
ORD251359,ID0304466089,2019-10-24,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Universe Note', 1)]",10360,97.43,-37.8182242,144.9642994,0,10457.43,Spring,True,0.4636,five stars great value!,True
ORD010323,ID0107156348,2019-07-07,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Universe Note', 1), ('iStream', 2)]",26010,83.69,-37.8277805,144.9843506,25,19591.19,Winter,True,1.655,good bang for buck love this little phone perfect size and runs real snappy was able to upgrade to denim software and now running window 10 tp,True
ORD214475,ID0317535757,2019-05-15,Nickolson,"[('iAssist Line', 2), ('pearTV', 2)]",17070,80.61,-37.8064746,144.9651665,0,17150.61,Autumn,True,1.4032,"like it especially the physical size, small. had lucent, would not go in pants pocket, tooo dam big.",True
ORD299004,ID0566892220,2019-01-07,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",7855,100.64,-37.8050383,144.970424,25,5991.89,Summer,True,1.511,olivia a157v is good olivia a157v is good. it is cheap and with very good quality. it's good for short time visitors of this place.,True
ORD091775,ID3610014307,2019-05-30,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('Universe Note', 1)]",19170,81.26,-37.81710860000001,144.9853634,0,19251.26,Autumn,True,1.1748,"very good quality great backup phone when your daily driver phone needs repair. a tad bulky, but very good performance and long lasting battery.",True
ORD303127,ID6167417969,2019-07-18,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",23575,75.11,-37.812352,144.96924140000004,0,23650.11,Winter,True,0.6955,"five stars great phone, bought it for my wife, already thinking i should upgrade my phone as well",True
ORD103287,ID2180614756,2019-12-26,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('Universe Note', 2), ('Toshika 750', 1)]",20320,56.77,-37.8139729,144.9715369,0,20376.77,Summer,False,0.5433,worst phone ever... this phone started lagging in the first week itself. battery life is reducing day by day. touch screen has stopped working in between. would never recommend this phone to anyone....,False
ORD050966,ID0575386108,2019-06-01,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",25710,78.28,-37.8205224,144.98286869999995,5,24502.78,Winter,True,1.1906,screen size good for older people. great resolution and easy to use.,True
ORD302534,ID0576834912,2019-05-25,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",4315,81.55,-37.8186703,144.98442260000004,10,3965.05,Autumn,True,1.3078,fantastic this note 3 is fast and perfect for business use. i am using it to run credit cards remotely and customers love it.,True
ORD117956,ID0702379105,2019-02-11,Thompson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,139.85999999999999,-37.805734,144.94505130000005,5,14465.86,Summer,True,0.7926,five stars still one great product!,True
ORD204988,ID2302316257,2019-06-16,Thompson,"[('iStream', 2), ('Candle Inferno', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",5845,65.27,-37.8057185,144.9449095,0,5910.27,Winter,False,0.7971,"great phone, once i got a new battery. thanks phone looked just like new!! the only problems was the battery. once replaced it worked great!",True
ORD046451,ID0370478142,2019-06-02,Bakers,"[('Toshika 750', 1), ('pearTV', 1)]",10630,70.88,-37.8077175,145.013897,15,9106.38,Winter,False,1.661,clear music,True
ORD275555,ID0636883225,2019-10-30,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('iAssist Line', 1)]",6060,78.59,-37.8234593,144.959651,0,6138.59,Spring,False,1.0252,battery drains fast compared to my old blu phone my xp 3.1 battery drains faster even just on standby and with a battery saver software on.,True
ORD342775,ID4283908156,2019-03-31,Bakers,"[('Alcon 10', 2), ('Toshika 750', 2), ('Lucent 330S', 1), ('iStream', 1)]",27920,76.07,-37.8101799,144.99712759999997,5,26600.07,Autumn,True,0.168,bought for husband my husband is not a person who is into all those technical phones so this one seemed simple enough and he loves it,True
ORD390648,ID6167344520,2019-03-31,Nickolson,"[('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",24870,65.39,-37.8117685,144.96778030000004,0,24935.39,Autumn,False,0.7757,five stars received the phone on time and works fine thanks steve,True
ORD384992,ID5001030332,2019-02-05,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Thunder line', 2), ('Universe Note', 1)]",10560,90.04,-37.8114136,144.9528593,10,9594.04,Summer,True,0.5282,good sometimes can’t hear well,True
ORD259160,ID1283634748,2019-06-24,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('iStream', 1), ('Toshika 750', 1)]",7790,65.31,-37.80161629999999,144.9585272,15,6686.81,Winter,True,1.5907,break quickly break after about two months use.,False
ORD162335,ID3738993371,2019-08-28,Bakers,"[('Universe Note', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",9555,69.14,-37.8227021,145.0076149,0,9624.14,Winter,False,1.785,five stars fantastic,True
ORD150855,ID0373646808,2019-06-30,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550,81.63,-37.8106013,144.92830669999995,5,5354.13,Winter,True,1.6661,"best phone i've ever had i've been using alcons and androids, and the lumia 920 has been, by far, my best phone experience. well done xp.",True
ORD290298,ID6167289320,2019-05-20,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1)]",6585,52.26,-37.8081991,144.9686278,25,4991.01,Autumn,False,1.1601,"not able to activate this phone clearly said ok for sprint. after spending time making an appointment, going to sprint, working with tech we found out it was not compatible with sprint. so frustrating. don't trust what the description says",False
ORD068182,ID0113541105,2019-12-16,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",17885,71.34,-37.8175475,144.9633031,5,17062.09,Summer,False,0.5617,"great purchase so far, so good",True
ORD340281,ID0145235445,2019-11-20,Nickolson,"[('pearTV', 2), ('Olivia x460', 2), ('iStream', 2), ('Universe Note', 2)]",22270,77.53,-37.8171578,144.9593038,10,20120.53,Spring,False,0.9152,purchased the device for my son to take full benefits of his gold account. a decent device with reasonable features for the low cost.,True
ORD006493,ID0137172748,2019-12-15,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,96.23,-37.8049481,144.9562368,25,5181.23,Summer,True,1.1788,best product impossible full fast shipping and high quality product ... best product impossible full fast shipping and high quality product recommend and i just have more to buy new it¨s great !!!,True
ORD052894,ID0531390701,2019-04-18,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",4110,67.12,-37.825320700000006,144.9533112,5,3971.62,Autumn,False,1.5111,"windows phone not all that great the phone is ok, but cannot text pictures which i was hoping to be able to do. not sure if it's the phone or the windows platform.",True
ORD095057,ID3537280107,2019-01-11,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,80.2,-37.8064703,144.9630062,10,9237.7,Summer,False,1.4673,"love it, still learning, makes a lot of things easier, like if you forget to turn a light off and your in another room all you do is ask iassist to turn the light off.",True
ORD494300,ID0370751793,2019-06-13,Bakers,"[('Thunder line', 1), ('Olivia x460', 1)]",3405,77.52,-37.8156128,144.9878879,25,2631.27,Winter,True,0.8989,"olivia gusto perfect condition, works great and the price was great!. exactly what i was looking for and expected. moms loves it.",True
ORD494312,ID0448077087,2019-01-01,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Alcon 10', 2), ('Universe Note', 1)]",23005,84.81,-37.7990204,144.9739414,25,17338.56,Summer,False,2.2129,five stars good!,True
ORD193934,ID1068485079,2019-04-24,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,53.62,-37.8133733,145.0087621,0,10228.62,Autumn,False,1.2479,meh. it works. i find it difficult to navigate. i also have an ipad mini. this seems to be less intuitive than the ipad.,False
ORD250082,ID0259160028,2019-04-18,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",2525,65.54,-37.8214735,144.9627589,15,2211.79,Autumn,False,0.6778,i love the olivia universe note 3 i love the olivia universe note 3. it's a amazing phone. i'd recommend it to anyone looking for a new phone!,True
ORD387785,ID1132053699,2019-11-08,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1)]",14540,74.94,-37.8179104,144.9462064,25,10979.94,Spring,False,0.5879,bought it as an e-reader. convenient and easy to use. text is very readable. i am pleased.,True
ORD374834,ID0251859846,2019-11-23,Nickolson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,80.21,-37.8079972,144.9687948,15,12787.71,Spring,False,1.1816,good price excellent for the price,True
ORD041926,ID3213448206,2019-09-17,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Thunder line', 2), ('Olivia x460', 2)]",18160,111.49,-37.801131700000006,144.9628861,25,13731.49,Spring,True,1.8936,excellent awesome,True
ORD126930,ID0781149269,2019-02-21,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('iStream', 1)]",19670,96.56,-37.80220900000001,144.9424564,0,19766.56,Summer,True,1.2335,four stars phone works fine.... came in an excellent condition... would buy again from them!!!,True
ORD492382,ID0628177776,2019-02-15,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",19245,67.11,-37.81132120000001,144.9475698,0,19312.11,Summer,False,0.1568,five stars best phone ever,True
ORD342848,ID4887670714,2019-08-03,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('iStream', 2)]",3710,80.55,-37.8220672,144.9358678,0,3790.55,Winter,True,1.4366,good phone good phone thanks :) it works great and was a much cheaper price than verizon wanted for the same phone..,True
ORD055242,ID3887190865,2019-11-26,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",13990,60.01,-37.8169773,144.97688290000005,5,13350.51,Spring,False,0.6694,what a scam what the h#$@ are you people thinking by selling this phone for so much?,False
ORD187851,ID3106294940,2019-06-10,Thompson,"[('pearTV', 2), ('Alcon 10', 1), ('Universe Note', 1)]",25020,78.46,-37.8062405,144.93197980000005,10,22596.46,Winter,True,1.5079,"awsome phone. phone is sometimes a lil laggy,but overall its a good phone",True
ORD450026,ID3207630505,2019-03-11,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",10770,63.6,-37.8082445,144.9464176,5,10295.1,Autumn,False,0.4963,"great phone, great price. great phone. bought it used from this company and i'm very happy with it. it wad exactly they way they described it. would buy from them again if needed.",True
ORD176395,ID6167440966,2019-08-15,Nickolson,"[('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",3470,77.37,-37.8152578,144.9634694,15,3026.87,Winter,True,0.6512,works perfect works great.,True
ORD112180,ID4847645684,2019-09-26,Bakers,"[('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('Alcon 10', 2)]",23270,105.14,-37.8157484,145.0091263,10,21048.14,Spring,True,1.3795,"love samsum universe note super cool item, would get new one at soonest price goes down.",True
ORD017744,ID5957906927,2019-08-09,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Thunder line', 2)]",13360,70.2,-37.8055341,144.973687,15,11426.2,Winter,False,1.4987,"excellent good product, fast ship",True
ORD106124,ID4326586213,2019-06-10,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 1)]",19425,76.08,-37.815213,144.9636356,5,18529.83,Winter,True,0.6421,no sim slot but great device great device. no sim slot due to it being prepaid. which isn't a fault of the phone but that's why i gave it 4 stars.,True
ORD108914,ID0767724076,2019-11-23,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,46.7,-37.8046174,144.972319,5,6345.2,Spring,True,1.5749,the phone did not work and i was given a difficult time to get my tefund it did not keep up to its standards,False
ORD200088,ID2658548177,2019-04-28,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('pearTV', 1)]",8400,82.73,-37.8036661,144.9630279,15,7222.73,Autumn,True,1.7249,olivia has done it again this phone is great i am stilling learning the different features. but i am very happy and satisfied with the choice i made.,True
ORD176246,ID0452380999,2019-03-02,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 1), ('Lucent 330S', 1)]",15455,79.02,-37.8249901,144.9496767,25,11670.27,Autumn,True,1.3901,great phone really love this phone.,True
ORD009176,ID0767752596,2019-08-06,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,80.98,-37.8052332,144.9693261,10,2429.98,Winter,True,1.4875,lucent g this is a great phone the video's are very sharp and clear.for the price i paid i couldn't believe how nice it is.i would recommend this phone to everyone that wants a great phone at a great price.,True
ORD487608,ID2383211216,2019-04-01,Nickolson,"[('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 2)]",34880,78.72,-37.8134784,144.9656615,25,26238.72,Autumn,True,0.6644,five stars very satisfied,True
ORD225755,ID2187975164,2019-12-07,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Universe Note', 2), ('Toshika 750', 2)]",37890,89.29,-37.8154544,144.9665483,0,37979.29,Summer,True,0.4381,"great product it works fine, great battery durity. just not so used to its system. i had used alcon for many years, but got tired of their unreasonable price and design.",True
ORD385469,ID6167489367,2019-01-12,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('iAssist Line', 1)]",19205,95.41,-37.8118494,144.9574197,25,14499.16,Summer,True,0.9149,i love it.  it is so easy to use,True
ORD242961,ID2383211226,2019-07-24,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2), ('pearTV', 2), ('Universe Note', 2)]",32520,63.73,-37.81541770000001,144.9665563,15,27705.73,Winter,False,0.441,my 8 year old loves this so much to do on it. she enjoys reading on it play games .,True
ORD099901,ID1492145815,2019-01-29,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,68.39,-37.8132486,144.9512,25,16830.89,Summer,False,0.3689,this is for my 10 year old. love the parental settings,True
ORD272702,ID0250933653,2019-01-28,Bakers,"[('Toshika 750', 1), ('iStream', 1)]",4470,86.27,-37.8243633,144.998153,15,3885.77,Summer,True,1.6198,difficult to convert music files from i-tunes to put on this device and that is why i purchased it. takes a lot of time to transfer files.,False
ORD146763,ID0368380518,2019-09-08,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600,89.48,-37.7988636,144.9686871,0,2689.48,Spring,False,2.1978,great product for my 10 year old son. very easy for him to find what he wants,True
ORD487189,ID0161467126,2019-08-21,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",11680,77.59,-37.8131974,144.958884,5,11173.59,Winter,True,1.0407,the unit works exactly as described. a very good buy.,True
ORD457972,ID0506045555,2019-03-12,Thompson,"[('iAssist Line', 1), ('iStream', 2)]",2525,78.79,-37.8113219,144.93692990000002,25,1972.54,Autumn,True,0.9043,smooth transaction! just as described!! thanks!,True
ORD406063,ID0667680185,2019-12-08,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 1)]",6210,70.88,-37.8132381,144.97155990000005,15,5349.38,Summer,False,0.6219,i love this phone! i ordered a olivia universe s7 and am super happy with it. only been using it for a day but it's exactly what i wanted!,True
ORD497723,ID2936365503,2019-02-20,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",16085,85.76,-37.8028336,144.93545580000003,10,14562.26,Summer,True,1.4976,"not brand new the original seals are broken and the box is sealed with clear stickers. so i requested a replacement. when i received the second one, i was very disappointed because of the same situation as the first one. both of them have ever been opened. i returned them.",False
ORD164930,ID0774518617,2019-09-10,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 2), ('pearTV', 2)]",33130,80.93,-37.8064517,144.9595625,25,24928.43,Spring,False,1.2988,"good i liked the phone, no scratch, no nothing but i ordered a 64gb and they sent a 32gb one",True
ORD037864,ID0746912616,2019-06-11,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,53.44,-37.82504960000001,144.9847144,15,3181.44,Winter,False,1.5146,"i’m very unhappy with this infernostick, every time we change programs or channels within a program there is a very long delay. we have 2 roku’s that work just fine and are very quick.",False
ORD182521,ID1217532720,2019-06-09,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",23900,64.53,-37.8181279,144.9485845,15,20379.53,Winter,False,0.6217,good product good product,True
ORD228328,ID2279007260,2019-09-18,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",12455,101.01,-37.8149853,144.9602491,0,12556.01,Spring,True,0.9114,worth the price came as expected,True
ORD061247,ID2325395489,2019-04-09,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Toshika 750', 1)]",8920,65.97,-37.808355,144.9599144,15,7647.97,Autumn,True,1.2277,"will not work in usa there is some confusion about the bands and networks. this should work on 4g at&t networks, though it does not. it only saw the ""forbidden"" 3g verizon and 2g t-mobile here. consider the at&t velocity® usb stick, by zte.",False
ORD354169,ID2325395490,2019-11-09,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Thunder line', 2)]",24710,79.03,-37.808393,144.9593275,0,24789.03,Spring,False,1.1787,five stars i love this phone. looks new,True
ORD499755,ID2885237376,2019-12-05,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('Universe Note', 1)]",15010,66.9,-37.8047684,144.97243469999995,5,14326.4,Summer,False,1.5599,"certified refurbished bad quality this product has bad telecom connections works only on open space, but doesn't work in building",False
ORD263048,ID0036825329,2019-01-04,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 1)]",8280,42.66,-37.8253131,144.9458456,0,8322.66,Summer,True,1.4111,"fraud el producto no corresponde a lo publicado, además parece usado",False
ORD103585,ID3208518298,2019-10-19,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('pearTV', 2), ('iStream', 2)]",22300,82.39,-37.8054421,144.96508909999997,5,21267.39,Spring,False,1.5158,has faded outlines of on-screen buttons on the bottom. ... has faded outlines of on-screen buttons on the bottom. top and bottom half developed different brightness a few weeks after starting to use it.,True
ORD451485,ID0313278062,2019-07-13,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",21040,64.44,-37.8098076,144.96178830000005,10,19000.44,Winter,False,1.1928,"doa, easy return doa. disappointed, but return was easy.",True
ORD067592,ID0638049965,2019-08-11,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1)]",18030,59.41,-37.8185335,144.9664304,5,17187.91,Winter,False,0.2745,outstanding i love it! takes better pictures than the olivia 7,True
ORD342786,ID4326586199,2019-12-05,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",15705,73.14,-37.8122214,144.9622519,10,14207.64,Summer,False,0.9568,"great reliable phone my son has had two of these, very durable, they work very well, great battery life and it very compact like a cookie",True
ORD483143,ID0767659045,2019-12-16,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",9250,78.5,-37.8076044,144.9730879,25,7016.0,Summer,False,1.2624,i love it!  i wanted it primarily for the kitchen.  in addition to other common services i wanted it to use allrecipes and cook's illustrated recipes,True
ORD233515,ID3218226993,2019-02-20,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('Universe Note', 2)]",13400,70.15,-37.8071752,144.94513380000004,0,13470.15,Summer,False,0.6352,"buena compra todo esta en perfecto estado, muy buen telefono.",True
ORD392380,ID3219564153,2019-01-09,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",40020,34.705,-37.8077698,144.94871919999997,10,36052.705,Summer,False,0.5648,it works just like a olivia universe s4 that was stolen from me i had a droid incredible 2 and decide to get this phone. it works just like a olivia universe s4 that was stolen from me. it is worth having. good phone.,True
ORD241153,ID4157116186,2019-12-12,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910,77.39,-37.8182824,144.9964005,10,5396.39,Summer,True,0.9281,one star crap,False
ORD456491,ID4884445049,2019-12-29,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 1)]",14705,87.7,-37.8008476,144.9347748,5,14057.45,Summer,True,1.7035,"total waste of time and money! absolute piece of garbage. connection sucks. it takes forever to connect and when it does, it is as slow as a snail. i tried both t-mobile and at&t sim and both as just as crappy. i am sending this junk back",False
ORD365486,ID0349920153,2019-11-16,Bakers,"[('pearTV', 2), ('Toshika 750', 1)]",16940,105.73,-37.8181124,145.0038553,25,12810.73,Spring,True,1.1796,alcon 7 we are very happy with the phone. works great and functions as it should,True
